number;title;category_id;file
1031;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 14;44;act-14.mp3
1032;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 15;44;act-15.mp3
1033;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 16;44;act-16.mp3
1034;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 17;44;act-17.mp3
1035;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 18;44;act-18.mp3
1036;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 19;44;act-19.mp3
1037;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 20;44;act-20.mp3
1038;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 21;44;act-21.mp3
1039;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 22;44;act-22.mp3
1040;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 23;44;act-23.mp3
1041;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 24;44;act-24.mp3
1042;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 25;44;act-25.mp3
1043;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 26;44;act-26.mp3
1044;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 27;44;act-27.mp3
1045;ΠΡΑΞΕΙΣ ΑΠΟΣΤΟΛΩΝ: 28;44;act-28.mp3
1046;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 1;45;rom-1.mp3
1047;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 2;45;rom-2.mp3
1048;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 3;45;rom-3.mp3
1049;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 4;45;rom-4.mp3
1050;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 5;45;rom-5.mp3
1051;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 6;45;rom-6.mp3
1052;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 7;45;rom-7.mp3
1053;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 8;45;rom-8.mp3
1054;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 9;45;rom-9.mp3
1055;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 10;45;rom-10.mp3
1056;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 11;45;rom-11.mp3
1057;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 12;45;rom-12.mp3
1058;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 13;45;rom-13.mp3
1059;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 14;45;rom-14.mp3
1060;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 15;45;rom-15.mp3
1061;ΠΡΟΣ ΡΩΜΑΙΟΥΣ: 16;45;rom-16.mp3
1062;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 1;46;1co-1.mp3
1063;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 2;46;1co-2.mp3
1064;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 3;46;1co-3.mp3
1065;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 4;46;1co-4.mp3
1066;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 5;46;1co-5.mp3
1067;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 6;46;1co-6.mp3
1068;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 7;46;1co-7.mp3
1069;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 8;46;1co-8.mp3
1070;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 9;46;1co-9.mp3
1071;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 10;46;1co-10.mp3
1072;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 11;46;1co-11.mp3
1073;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 12;46;1co-12.mp3
1074;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 13;46;1co-13.mp3
1075;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 14;46;1co-14.mp3
1076;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 15;46;1co-15.mp3
1077;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Α΄: 16;46;1co-16.mp3
1078;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 1;47;2co-1.mp3
1079;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 2;47;2co-2.mp3
1080;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 3;47;2co-3.mp3
1081;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 4;47;2co-4.mp3
1082;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 5;47;2co-5.mp3
1083;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 6;47;2co-6.mp3
1084;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 7;47;2co-7.mp3
1085;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 8;47;2co-8.mp3
1086;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 9;47;2co-9.mp3
1087;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 10;47;2co-10.mp3
1088;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 11;47;2co-11.mp3
1089;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 12;47;2co-12.mp3
1090;ΠΡΟΣ ΚΟΡΙΝΘΙΟΥΣ Β΄: 13;47;2co-13.mp3
1091;ΠΡΟΣ ΓΑΛΑΤΑΣ: 1;48;gal-1.mp3
1092;ΠΡΟΣ ΓΑΛΑΤΑΣ: 2;48;gal-2.mp3
1093;ΠΡΟΣ ΓΑΛΑΤΑΣ: 3;48;gal-3.mp3
1094;ΠΡΟΣ ΓΑΛΑΤΑΣ: 4;48;gal-4.mp3
1095;ΠΡΟΣ ΓΑΛΑΤΑΣ: 5;48;gal-5.mp3
1096;ΠΡΟΣ ΓΑΛΑΤΑΣ: 6;48;gal-6.mp3
1097;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 1;49;eph-1.mp3
1098;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 2;49;eph-2.mp3
1099;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 3;49;eph-3.mp3
1100;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 4;49;eph-4.mp3
1101;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 5;49;eph-5.mp3
1102;ΠΡΟΣ ΕΦΕΣΙΟΥΣ: 6;49;eph-6.mp3
1103;ΠΡΟΣ ΦΙΛΙΠΠΗΣΙΟΥΣ: 1;50;php-1.mp3
1104;ΠΡΟΣ ΦΙΛΙΠΠΗΣΙΟΥΣ: 2;50;php-2.mp3
1105;ΠΡΟΣ ΦΙΛΙΠΠΗΣΙΟΥΣ: 3;50;php-3.mp3
1106;ΠΡΟΣ ΦΙΛΙΠΠΗΣΙΟΥΣ: 4;50;php-4.mp3
1107;ΠΡΟΣ ΚΟΛΟΣΣΑΕΙΣ: 1;51;col-1.mp3
1108;ΠΡΟΣ ΚΟΛΟΣΣΑΕΙΣ: 2;51;col-2.mp3
1109;ΠΡΟΣ ΚΟΛΟΣΣΑΕΙΣ: 3;51;col-3.mp3
1110;ΠΡΟΣ ΚΟΛΟΣΣΑΕΙΣ: 4;51;col-4.mp3
1111;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Α΄: 1;52;1th-1.mp3
1112;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Α΄: 2;52;1th-2.mp3
1113;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Α΄: 3;52;1th-3.mp3
1114;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Α΄: 4;52;1th-4.mp3
1115;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Α΄: 5;52;1th-5.mp3
1116;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Β΄: 1;53;2th-1.mp3
1117;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Β΄: 2;53;2th-2.mp3
1118;ΠΡΟΣ ΘΕΣΣΑΛΟΝΙΚΕΙΣ Β΄: 3;53;2th-3.mp3
1119;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 1;54;1ti-1.mp3
1120;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 2;54;1ti-2.mp3
1121;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 3;54;1ti-3.mp3
1122;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 4;54;1ti-4.mp3
1123;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 5;54;1ti-5.mp3
1124;Α΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 6;54;1ti-6.mp3
1125;Β΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 1;55;2ti-1.mp3
1126;Β΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 2;55;2ti-2.mp3
1127;Β΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 3;55;2ti-3.mp3
1128;Β΄ ΠΡΟΣ ΤΙΜΟΘΕΟΝ: 4;55;2ti-4.mp3
1129;ΠΡΟΣ ΤΙΤΟΝ: 1;56;tit-1.mp3
1130;ΠΡΟΣ ΤΙΤΟΝ: 2;56;tit-2.mp3
1131;ΠΡΟΣ ΤΙΤΟΝ: 3;56;tit-3.mp3
1132;ΠΡΟΣ ΦΙΛΗΜΟΝΑ: 1;57;phm-1.mp3
1133;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 1;58;heb-1.mp3
1134;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 2;58;heb-2.mp3
1135;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 3;58;heb-3.mp3
1136;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 4;58;heb-4.mp3
1137;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 5;58;heb-5.mp3
1138;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 6;58;heb-6.mp3
1139;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 7;58;heb-7.mp3
1140;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 8;58;heb-8.mp3
1141;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 9;58;heb-9.mp3
1142;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 10;58;heb-10.mp3
1143;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 11;58;heb-11.mp3
1144;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 12;58;heb-12.mp3
1145;ΠΡΟΣ ΕΒΡΑΙΟΥΣ: 13;58;heb-13.mp3
1146;ΙΑΚΩΒΟΥ: 1;59;jas-1.mp3
1147;ΙΑΚΩΒΟΥ: 2;59;jas-2.mp3
1148;ΙΑΚΩΒΟΥ: 3;59;jas-3.mp3
1149;ΙΑΚΩΒΟΥ: 4;59;jas-4.mp3
1150;ΙΑΚΩΒΟΥ: 5;59;jas-5.mp3
1151;Α΄ ΠΕΤΡΟΥ: 1;60;1pe-1.mp3
1152;Α΄ ΠΕΤΡΟΥ: 2;60;1pe-2.mp3
1153;Α΄ ΠΕΤΡΟΥ: 3;60;1pe-3.mp3
1154;Α΄ ΠΕΤΡΟΥ: 4;60;1pe-4.mp3
1155;Α΄ ΠΕΤΡΟΥ: 5;60;1pe-5.mp3
1156;Β΄ ΠΕΤΡΟΥ: 1;61;2pe-1.mp3
1157;Β΄ ΠΕΤΡΟΥ: 2;61;2pe-2.mp3
1158;Β΄ ΠΕΤΡΟΥ: 3;61;2pe-3.mp3
1159;Α΄ ΙΩΑΝΝΟΥ: 1;62;1jn-1.mp3
1160;Α΄ ΙΩΑΝΝΟΥ: 2;62;1jn-2.mp3
1161;Α΄ ΙΩΑΝΝΟΥ: 3;62;1jn-3.mp3
1162;Α΄ ΙΩΑΝΝΟΥ: 4;62;1jn-4.mp3
1163;Α΄ ΙΩΑΝΝΟΥ: 5;62;1jn-5.mp3
1164;Β΄ ΙΩΑΝΝΟΥ: 1;63;2jn-1.mp3
1165;Γ΄ ΙΩΑΝΝΟΥ: 1;64;3jn-1.mp3
1166;ΙΟΥΔΑ: 1;65;jud-1.mp3
1167;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 1;66;rev-1.mp3
1168;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 2;66;rev-2.mp3
1169;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 3;66;rev-3.mp3
1170;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 4;66;rev-4.mp3
1171;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 5;66;rev-5.mp3
1172;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 6;66;rev-6.mp3
1173;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 7;66;rev-7.mp3
1174;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 8;66;rev-8.mp3
1175;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 9;66;rev-9.mp3
1176;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 10;66;rev-10.mp3
1177;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 11;66;rev-11.mp3
1178;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 12;66;rev-12.mp3
1179;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 13;66;rev-13.mp3
1180;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 14;66;rev-14.mp3
1181;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 15;66;rev-15.mp3
1182;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 16;66;rev-16.mp3
1183;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 17;66;rev-17.mp3
1184;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 18;66;rev-18.mp3
1185;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 19;66;rev-19.mp3
1186;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 20;66;rev-20.mp3
1187;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 21;66;rev-21.mp3
1188;ΑΠΟΚΑΛΥΨΗ ΙΩΑΝΝΟΥ: 22;66;rev-22.mp3
